"","ringnr","X","ID","sex","flok","type","name","firstyear","lastyear","missing","LRS","lambda","Rep.Value","FirstAge","Long","r","GT","flok_year","animal","tarsus_length","body_mass","lBM","lTL","lGT"
"281","8887226",760,760,"m",27,1,"Hestmannøy",2002,2004,0,1,1,1,1,2,0.5,1,"27 2002","8887226",19.855,33.15,3.50104271663187,2.98845586458321,0
"282","8887230",761,761,"f",27,1,"Hestmannøy",2002,2004,0,2,2,1,1,2,1,1,"27 2002","8887230",19.4025,32.075,3.4680769105017,2.96540192374616,0
"283","8887233",763,763,"m",27,1,"Hestmannøy",2002,2004,0,3,2.41421356237309,0.923879532511287,1,2,1.5,1.33333333333333,"27 2002","8887233",20.1933333333333,33.1333333333333,3.50053982499442,3.00535251693098,0.287682072451778
"284","8887249",768,768,"m",27,1,"Hestmannøy",2002,2003,0,1,1,1,1,1,1,1,"27 2002","8887249",18.6666666666667,30.5333333333333,3.41881898301197,2.92673940206704,0
"285","8887264",770,770,"m",38,1,"Aldra",2002,2007,0,1,1,0.447213595499958,5,5,0.2,5,"38 2002","8887264",18.7475,30.7333333333333,3.42534784189444,2.93106041019341,1.6094379124341
"286","8887266",771,771,"f",38,1,"Aldra",2002,2005,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"38 2002","8887266",19.0242857142857,30.2285714285714,3.40878755092883,2.94571635845874,0.693147180559945
"287","8887267",772,772,"m",28,1,"Indre-Kvarøy",2002,2006,0,2,1.4142135623731,0.577350269189626,2,4,0.5,2,"28 2002","8887267",18.91625,32.2,3.47196645255036,2.9400213410191,0.693147180559945
"288","8887277",773,773,"f",27,1,"Hestmannøy",2002,2004,0,1,1,1,1,2,0.5,1,"27 2002","8887277",19.285,32.5,3.48124008933569,2.95932759166019,0
"289","8887278",774,774,"m",27,1,"Hestmannøy",2002,2003,0,1,1,1,1,1,1,1,"27 2002","8887278",19.03,32.8,3.4904285153901,2.94601668130806,0
"290","8887279",775,775,"m",27,1,"Hestmannøy",2002,2004,0,5,3,0.707106781186548,1,2,2.5,1.6,"27 2002","8887279",18.918,32.6,3.48431228837266,2.94011384979098,0.470003629245736
"291","8887281",776,776,"m",27,1,"Hestmannøy",2002,2005,0,1,1,1,1,3,0.333333333333333,1,"27 2002","8887281",20.32,30.7,3.42426265459315,3.01160562271028,0
"292","8887283",777,777,"f",27,1,"Hestmannøy",2002,2005,0,1,1,1,1,3,0.333333333333333,1,"27 2002","8887283",19.862,31.82,3.46009502290964,2.98880835848117,0
"293","8887286",778,778,"f",27,1,"Hestmannøy",2002,2007,0,1,1,0.447213595499958,5,5,0.2,5,"27 2002","8887286",17.442,30.66,3.42295887344367,2.85888109080479,1.6094379124341
"294","8887315",782,782,"m",28,1,"Indre-Kvarøy",2002,2007,0,3,1.27201964951407,0.309016994374948,4,6,0.5,4.66666666666667,"28 2002","8887315",19.3011111111111,29.5875,3.3873519748401,2.96016266477761,1.54044504094715
"295","8887316",783,783,"f",28,1,"Indre-Kvarøy",2002,2003,0,2,1.61803398874989,0.85065080835204,1,2,1,1.5,"28 2002","8887316",18.69,29.7,3.39114704580865,2.92798862146747,0.405465108108164
"296","8887319",785,785,"m",28,1,"Indre-Kvarøy",2002,2003,0,1,1,1,1,1,1,1,"28 2002","8887319",20.06,30,3.40119738166216,2.99872778253379,0
"297","8887324",786,786,"m",28,1,"Indre-Kvarøy",2002,2005,0,2,1.32471795724475,0.548431757931806,2,3,0.666666666666667,2.5,"28 2002","8887324",18.87,29.7666666666667,3.39338919921434,2.93757335938046,0.916290731874155
"298","8887335",787,787,"m",26,1,"Gjerøy",2002,2008,0,3,1.29802994237284,0.327793189484828,3,6,0.5,4.33333333333333,"26 2002","8887335",19.6,30.9,3.4307561839037,2.97552956623647,1.46633706879343
"299","8887341",788,788,"m",20,1,"Nesøy",2002,2003,0,1,1,1,1,2,0.5,1,"20 2002","8887341",19.57,31.9666666666667,3.46469369322128,2.97399778140798,0
"300","8887342",789,789,"m",27,1,"Hestmannøy",2002,2005,0,3,1.73205080756888,0.5,2,3,1,2,"27 2002","8887342",19.0671428571429,28.3857142857143,3.34588600050246,2.94796658443075,0.693147180559945
"301","8887344",790,790,"m",27,1,"Hestmannøy",2002,2004,0,4,2,0.447213595499958,2,2,2,2,"27 2002","8887344",19.6766666666667,33,3.49650756146648,2.97943350058449,0.693147180559945
"302","8887345",791,791,"m",27,1,"Hestmannøy",2002,2003,0,1,1,1,1,1,1,1,"27 2002","8887345",19.98,30.6,3.42100000895834,2.99473177322041,0
"303","8887346",792,792,"m",27,1,"Hestmannøy",2002,2003,0,1,1,1,1,1,1,1,"27 2002","8887346",19.08,32.55,3.48277736865458,2.94864066602014,0
"304","8887349",793,793,"m",27,1,"Hestmannøy",2002,2003,0,1,1,1,1,1,1,1,"27 2002","8887349",20.38,35,3.55534806148941,3.01455402779458,0
"305","8887357",798,798,"m",38,1,"Aldra",2002,2005,0,3,3,1,1,3,1,1,"38 2002","8887357",18.658,30.38,3.41378449716763,2.92627500853877,0
"306","8887360",800,800,"f",38,1,"Aldra",2002,2004,0,4,2.30277563773199,0.60889367553119,1,2,2,1.75,"38 2002","8887360",18.4911111111111,29.2555555555556,3.37606948916604,2.91729013613606,0.559615787935423
"307","8887368",801,801,"f",27,1,"Hestmannøy",2002,2005,0,3,1.73205080756888,0.5,2,3,1,2,"27 2002","8887368",20.89,34.05,3.52783003259552,3.03927057556847,0.693147180559945
"308","8887370",802,802,"f",27,1,"Hestmannøy",2002,2004,0,6,3.79128784747792,0.784190373377122,1,2,3,1.5,"27 2002","8887370",20.2,23.6,3.16124671203156,3.00568260440716,0.405465108108164
"309","8887373",803,803,"m",26,1,"Gjerøy",2002,2008,0,1,1,1,1,6,0.166666666666667,1,"26 2002","8887373",20.225,32.9666666666667,3.49549694996056,3.00691946294456,0
"310","8887379",804,804,"m",26,1,"Gjerøy",2002,2007,0,3,2.20556943040059,0.895205204185134,1,5,0.6,1.66666666666667,"26 2002","8887379",19.8966666666667,33.65,3.51601305609074,2.99055221351245,0.510825623765993
"311","8887385",805,805,"m",20,1,"Nesøy",2002,2009,0,3,1.32471795724475,0.350087370347251,3,8,0.375,4,"20 2002","8887385",20.14875,33.8,3.52046080248897,3.003142251729,1.38629436111989
"312","8887399",807,807,"m",38,1,"Aldra",2002,2004,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"38 2002","8887399",18.4425,30.25,3.40949618447685,2.91465778377632,0.693147180559945
"313","8887406",808,808,"f",38,1,"Aldra",2002,2007,0,4,1.87938524157182,0.45571413353245,2,5,0.8,2.25,"38 2002","8887406",19.0911111111111,29.8,3.39450839351136,2.94922283987369,0.810930216216329
"314","8887411",810,810,"f",28,1,"Indre-Kvarøy",2002,2002,0,1,1,1,1,1,1,1,"28 2002","8887411",20.1,30.8,3.42751468997953,3.00071981506503,0
"315","8887416",812,812,"f",28,1,"Indre-Kvarøy",2002,2003,0,1,1,0.707106781186547,2,2,0.5,2,"28 2002","8887416",20.3266666666667,32.7666666666667,3.48941173848501,3.011933652892,0.693147180559945
"316","8887421",813,813,"m",28,1,"Indre-Kvarøy",2002,2002,0,2,2,1,1,1,2,1,"28 2002","8887421",20.7,35.4,3.56671182013973,3.03013370027132,0
"317","8887439",816,816,"f",27,1,"Hestmannøy",2002,2003,0,1,1,1,1,1,1,1,"27 2002","8887439",19.805,31.3,3.44361809754611,2.98593443107388,0
"318","8887440",817,817,"m",27,1,"Hestmannøy",2002,2003,0,1,1,1,1,1,1,1,"27 2002","8887440",19.455,35.9,3.58073729549423,2.96810410643652,0
"319","8887448",818,818,"m",27,1,"Hestmannøy",2002,2005,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"27 2002","8887448",20.7016666666667,34.4,3.53805656437935,3.03021421232805,0.693147180559945
"320","8887449",819,819,"m",27,1,"Hestmannøy",2002,2005,0,1,1,0.577350269189626,3,3,0.333333333333333,3,"27 2002","8887449",20.406,31.32,3.4442568711226,3.01582897525311,1.09861228866811
"321","8887451",821,821,"f",27,1,"Hestmannøy",2002,2008,0,4,1.61803398874989,0.491123473188423,1,6,0.666666666666667,3.75,"27 2002","8887451",20.4933333333333,30.6866666666667,3.42382824972099,3.02009963000229,1.32175583998232
"322","8887472",827,827,"f",26,1,"Gjerøy",2002,2010,0,5,1.87759833077577,0.497936912524282,1,8,0.625,3.4,"26 2002","8887472",19.21875,32.6777777777778,3.48669526822373,2.95588636500679,1.22377543162212
"323","8887474",828,828,"f",26,1,"Gjerøy",2002,2007,0,2,1.46557123187677,0.770982798781042,1,5,0.4,2,"26 2002","8887474",19.618,33.56,3.51333488159901,2.97644751214212,0.693147180559945
"324","8887481",832,832,"m",28,1,"Indre-Kvarøy",2002,2006,0,2,1.18920711500272,0.371579315163934,4,4,0.5,4,"28 2002","8887481",20.4283333333333,32.9666666666667,3.49549694996056,3.01692282612502,1.38629436111989
"325","8887484",833,833,"m",28,1,"Indre-Kvarøy",2002,2005,0,2,1.4142135623731,0.577350269189626,2,3,0.666666666666667,2,"28 2002","8887484",20.15,33.5,3.51154543883102,3.00320428839269,0.693147180559945
"326","8887490",836,836,"f",38,1,"Aldra",2002,2003,0,2,2,1,1,1,2,1,"38 2002","8887490",18.88,32,3.46573590279973,2.93810316071735,0
"327","8904661",839,839,"f",23,2,"Træna",2003,2005,0,3,2,0.707106781186547,1,2,1.5,1.66666666666667,"23 2003","8904661",20.305,31.65,3.45473814859019,3.01086716113826,0.510825623765993
"328","8934027",841,841,"m",26,1,"Gjerøy",2003,2006,0,7,2.09455148154233,0.300344838422867,2,3,2.33333333333333,2.71428571428571,"26 2003","8934027",19.375,30.3166666666667,3.41169761629602,2.96398357523941,0.998528830111126
"329","8934028",842,842,"f",28,1,"Indre-Kvarøy",2003,2006,0,3,1.69562076955986,0.589754512301459,1,3,1,2.33333333333333,"28 2003","8934028",19.5766666666667,33.2,3.50254987592244,2.97433838086632,0.847297860387202
"330","8934058",846,846,"m",27,1,"Hestmannøy",2003,2007,0,3,1.54368901269208,0.521387098369377,1,4,0.75,3,"27 2003","8934058",19.82,30.65,3.42263266238222,2.98669152890184,1.09861228866811
"331","8934062",848,848,"f",27,1,"Hestmannøy",2003,2005,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"27 2003","8934062",19.0033333333333,31.1666666666667,3.43934914762653,2.94461440237538,0.693147180559945
"332","8934066",850,850,"f",27,1,"Hestmannøy",2003,2009,0,3,1.31607401295249,0.302500166853028,4,6,0.5,4,"27 2003","8934066",19.8722222222222,30.7125,3.4246697378473,2.98932288836881,1.38629436111989
"333","8934069",851,851,"m",27,1,"Hestmannøy",2003,2007,0,1,1,0.707106781186547,2,4,0.25,2,"27 2003","8934069",19.6375,33.7,3.51749783735832,2.97744100358174,0.693147180559945
"334","8934077",853,853,"f",27,1,"Hestmannøy",2003,2006,0,4,2.30277563773199,0.60889367553119,1,3,1.33333333333333,1.75,"27 2003","8934077",19.665,29.65,3.38946212544373,2.97884040588377,0.559615787935423
"335","8934089",854,854,"m",27,1,"Hestmannøy",2003,2005,0,4,2.30277563773199,0.60889367553119,1,2,2,1.75,"27 2003","8934089",20.45,34.7,3.54673968695281,3.01798288248881,0.559615787935423
"336","8934217",859,859,"f",26,1,"Gjerøy",2003,2005,0,2,1.4142135623731,0.577350269189626,2,2,1,2,"26 2003","8934217",20.0966666666667,32.7333333333333,3.48839392669231,3.0005539638332,0.693147180559945
"337","8934225",862,862,"m",26,1,"Gjerøy",2003,2006,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"26 2003","8934225",19.62,34.4666666666667,3.53999267340622,2.97654945413722,0.693147180559945
"338","8934231",865,865,"m",24,2,"Selvær",2003,2005,0,1,1,0.707106781186547,2,2,0.5,2,"24 2003","8934231",19.54,34.45,3.53950899745967,2.97246364661464,0.693147180559945
"339","8934236",866,866,"f",23,2,"Træna",2003,2005,0,1,1,0.707106781186547,2,2,0.5,2,"23 2003","8934236",18.14,32.5,3.48124008933569,2.89811944468699,0.693147180559945
"340","8934302",868,868,"f",27,1,"Hestmannøy",2003,2003,0,1,1,1,1,1,1,1,"27 2003","8934302",18.83,31.5,3.44998754583159,2.93545134266906,0
"341","8934304",869,869,"f",27,1,"Hestmannøy",2003,2008,0,6,1.59312234987666,0.25212675980833,3,5,1.2,4,"27 2003","8934304",19.1571428571429,32.2428571428571,3.47329653476818,2.95267564123232,1.38629436111989
"342","8934311",870,870,"f",27,1,"Hestmannøy",2003,2003,0,3,3,1,1,1,3,1,"27 2003","8934311",18.635,31.2,3.44041809481544,2.92504153293122,0
"343","8934313",871,871,"f",27,1,"Hestmannøy",2003,2003,0,2,2,1,1,1,2,1,"27 2003","8934313",20.55,30.8,3.42751468997953,3.02286094094224,0
"344","8934329",873,873,"m",27,1,"Hestmannøy",2003,2006,0,1,1,1,1,3,0.333333333333333,1,"27 2003","8934329",20.34,34.65,3.54529772563591,3.01258939062041,0
"345","8934333",874,874,"m",28,1,"Indre-Kvarøy",2003,2007,0,11,2.16151085074574,0.220767927947012,2,4,2.75,3.36363636363636,"28 2003","8934333",20.045,32.1,3.46885603013597,2.99797974609447,1.21302263984585
"346","8934338",875,875,"m",38,1,"Aldra",2003,2007,0,4,2.19032794671487,0.699493066556465,1,4,1,2.5,"38 2003","8934338",19.82875,31.5714285714286,3.45225255246244,2.98713290474053,0.916290731874155
"347","8934339",876,876,"m",38,1,"Aldra",2003,2009,0,4,2.10237408189518,0.679387004270098,1,6,0.666666666666667,3,"38 2003","8934339",20.3188888888889,33.1333333333333,3.50053982499442,3.01155094055032,1.09861228866811
"348","8934355",879,879,"f",28,1,"Indre-Kvarøy",2003,2004,0,2,1.61803398874989,0.85065080835204,1,2,1,1.5,"28 2003","8934355",20.0266666666667,32.1333333333333,3.46989391294839,2.99706471878777,0.405465108108164
"349","8934364",881,881,"f",27,1,"Hestmannøy",2003,2004,0,1,1,1,1,1,1,1,"27 2003","8934364",19.61,32.1,3.46885603013597,2.97603964020825,0
"350","8934368",883,883,"m",27,1,"Hestmannøy",2003,2006,0,4,2.54681827688408,0.829545165185673,1,3,1.33333333333333,1.75,"27 2003","8934368",18.89,32.3,3.47506723022861,2.93863268151342,0.559615787935423
"351","8934373",885,885,"f",27,1,"Hestmannøy",2003,2005,0,6,2.65109340893718,0.508434243869024,1,3,2,2,"27 2003","8934373",20.685,30.25,3.40949618447685,3.02940879991337,0.693147180559945
"352","8934374",886,886,"f",27,1,"Hestmannøy",2003,2008,0,6,1.81821713733554,0.353563447277567,1,5,1.2,3.66666666666667,"27 2003","8934374",20.076,36.02,3.58407433974781,2.99952507179269,1.29928298413026
"353","8934376",888,888,"f",27,1,"Hestmannøy",2003,2003,0,1,1,1,1,1,1,1,"27 2003","8934376",18.85,29.8,3.39450839351136,2.93651291389402,0
"356","8934460",901,901,"m",26,1,"Gjerøy",2003,2007,0,1,1,0.577350269189626,3,5,0.2,3,"26 2003","8934460",19.17,32.275,3.47429293673271,2.95334655705755,1.09861228866811
"357","8934471",903,903,"f",24,2,"Selvær",2003,2005,0,3,2.20556943040059,0.895205204185134,1,3,1,1.66666666666667,"24 2003","8934471",19.035,30.5,3.41772668361337,2.94627938983446,0.510825623765993
"358","8934472",904,904,"f",24,2,"Selvær",2003,2006,0,3,1.83928675521416,0.707106781186547,1,4,0.75,2,"24 2003","8934472",19.72,33.35,3.50705777236163,2.98163334917449,0.693147180559945
"359","8934473",905,905,"m",24,2,"Selvær",2003,2006,0,8,3.61645454325175,0.686677996116622,1,4,2,2.375,"24 2003","8934473",19.48,29.2,3.37416870927424,2.96938829821439,0.864997437486605
"360","8934474",906,906,"f",24,2,"Selvær",2003,2004,0,4,4,1,1,2,2,1,"24 2003","8934474",19.5466666666667,32.4333333333333,3.47918670052385,2.97280476891029,0
"361","8934475",907,907,"f",24,2,"Selvær",2003,2003,0,2,2,1,1,1,2,1,"24 2003","8934475",19.4,30.5,3.41772668361337,2.96527306606928,0
"363","8934484",909,909,"m",23,2,"Træna",2003,2006,0,1,1,1,1,3,0.333333333333333,1,"23 2003","8934484",19.6133333333333,29.0333333333333,3.36844459519035,2.97620960706513,0
"364","8934514",915,915,"m",23,2,"Træna",2003,2005,0,2,1.61803398874989,0.85065080835204,1,2,1,1.5,"23 2003","8934514",20,31.7,3.45631668088323,2.99573227355399,0.405465108108164
"365","8934537",918,918,"m",38,1,"Aldra",2003,2007,0,2,1.38027756909761,0.717033325737579,1,4,0.5,2.5,"38 2003","8934537",19.655,31.175,3.4396164915661,2.97833175887382,0.916290731874155
"366","8934559",921,921,"m",26,1,"Gjerøy",2003,2008,0,6,3.35150043934754,0.813421291150466,1,5,1.2,2.16666666666667,"26 2003","8934559",19.84,33.1,3.49953328238302,2.98770010185673,0.773189888233483
"368","8934600",925,925,"m",26,1,"Gjerøy",2003,2009,0,8,2,0.301511344577764,2,6,1.33333333333333,3.375,"26 2003","8934600",19.396,32.9166666666667,3.49397911511312,2.96506685924311,1.21639532432449
"369","8934808",928,928,"m",24,2,"Selvær",2003,2009,0,2,1.13472413840152,0.322655498547256,5,6,0.333333333333333,5.5,"24 2003","8934808",19.42,33.5,3.51154543883102,2.96630346286318,1.70474809223843
"370","8934820",929,929,"f",23,2,"Træna",2003,2006,0,2,1.32471795724475,0.548431757931806,2,3,0.666666666666667,2.5,"23 2003","8934820",19.56,30.9,3.4307561839037,2.97348666460667,0.916290731874155
"372","8934854",932,932,"f",26,1,"Gjerøy",2003,2004,0,1,1,1,1,1,1,1,"26 2003","8934854",19.86,31.6,3.45315712059287,2.98870765861703,0
"376","8934875",938,938,"f",24,2,"Selvær",2003,2003,0,1,1,1,1,1,1,1,"24 2003","8934875",19.22,29.5,3.38439026334577,2.95595140354215,0
"378","8934884",943,943,"m",23,2,"Træna",2003,2005,0,2,1.61803398874989,0.85065080835204,1,2,1,1.5,"23 2003","8934884",18.02,27.6,3.3178157727231,2.89148225218019,0.405465108108164
"380","8934893",946,946,"f",27,1,"Hestmannøy",2003,2005,0,1,1,1,1,2,0.5,1,"27 2003","8934893",20.32,36.6,3.60004824040732,3.01160562271028,0
"381","8934899",948,948,"f",20,1,"Nesøy",2003,2006,0,2,1.27201964951407,0.525731112119134,2,4,0.5,3,"20 2003","8934899",18.594,29.08,3.37005065266532,2.92283894803367,1.09861228866811
"382","8939024",949,949,"f",27,1,"Hestmannøy",2004,2004,0,1,1,1,1,1,1,1,"27 2004","8939024",20.34,29.9,3.39785848039664,3.01258939062041,0
"383","8939034",950,950,"f",27,1,"Hestmannøy",2004,2007,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"27 2004","8939034",19.0571428571429,29.32,3.37826987701845,2.94744198442621,0.693147180559945
"384","8939037",951,951,"m",26,1,"Gjerøy",2004,2007,0,7,3.1527576020104,0.605086870313674,1,3,2.33333333333333,2,"26 2004","8939037",20.1833333333333,34.9333333333333,3.55344148321883,3.00485718133099,0.693147180559945
"385","8939038",952,952,"m",26,1,"Gjerøy",2004,2009,0,7,2.33529479891244,0.466708497819212,1,5,1.4,2.85714285714286,"26 2004","8939038",19.09,33.62,3.51512112798047,2.94916463773766,1.04982212449868
"386","8939052",958,958,"f",27,1,"Hestmannøy",2004,2007,0,2,1.46557123187677,0.770982798781042,1,4,0.5,2,"27 2004","8939052",20.4216666666667,35,3.55534806148941,3.0165964287333,0.693147180559945
"387","8939085",963,963,"m",27,1,"Hestmannøy",2004,2008,0,6,2.19490821376646,0.462066570916218,1,4,1.5,2.83333333333333,"27 2004","8939085",20.468,31.7,3.45631668088323,3.01886269094285,1.04145387482816
"388","8939086",964,964,"f",27,1,"Hestmannøy",2004,2010,0,2,1.18920711500272,0.371579315163934,4,6,0.333333333333333,4,"27 2004","8939086",20.2330769230769,30.8461538461538,3.42901206984503,3.00731873665198,1.38629436111989
"389","8939091",966,966,"f",26,1,"Gjerøy",2004,2007,0,6,3.07959562349144,0.66358177300666,1,3,2,1.83333333333333,"26 2004","8939091",19.46,30.5,3.41772668361337,2.96836107675786,0.606135803570314
"390","8939093",968,968,"m",38,1,"Aldra",2004,2005,0,1,1,1,1,1,1,1,"38 2004","8939093",21.145,35.4,3.56671182013973,3.05140347092445,0
"391","8939095",969,969,"f",38,1,"Aldra",2004,2007,0,4,2.73205080756888,0.806898221355073,1,3,1.33333333333333,1.5,"38 2004","8939095",19.3233333333333,29.0666666666667,3.36959204224682,2.96131334668353,0.405465108108164
"392","8939097",970,970,"f",38,1,"Aldra",2004,2008,0,2,1.46557123187677,0.770982798781042,1,4,0.5,2,"38 2004","8939097",18.77,30.6,3.42100000895834,2.93225985059842,0.693147180559945
"393","8939106",972,972,"m",20,1,"Nesøy",2004,2008,0,3,1.46557123187677,0.45032517361555,2,4,0.75,3,"20 2004","8939106",19.03,34.3,3.53514535417189,2.94601668130806,1.09861228866811
"394","8939119",977,977,"m",38,1,"Aldra",2004,2009,0,3,1.4142135623731,0.408248290463863,2,5,0.6,3.33333333333333,"38 2004","8939119",18.506,29.32,3.37826987701845,2.91809500382684,1.20397280432594
"395","8939122",979,979,"m",26,1,"Gjerøy",2004,2004,0,2,2,1,1,1,2,1,"26 2004","8939122",20.825,33.45,3.51005178657424,3.03615418805291,0
"396","8939124",980,980,"f",26,1,"Gjerøy",2004,2005,0,2,2,1,1,1,2,1,"26 2004","8939124",20.1966666666667,30.7666666666667,3.4264318528407,3.00551757428879,0
"397","8939125",981,981,"f",26,1,"Gjerøy",2004,2008,0,4,2.30277563773199,0.60889367553119,1,4,1,1.75,"26 2004","8939125",18.6725,31.575,3.45236566823655,2.92705185324908,0.559615787935423
"398","8939139",983,983,"f",38,1,"Aldra",2004,2006,0,1,1,0.707106781186547,2,2,0.5,2,"38 2004","8939139",18.61,30.2,3.40784192438082,2.92369907065416,0.693147180559945
"399","8939141",985,985,"f",38,1,"Aldra",2004,2007,0,1,1,0.707106781186547,2,3,0.333333333333333,2,"38 2004","8939141",20.05,31.3,3.44361809754611,2.99822915375258,0.693147180559945
"400","8939151",987,987,"m",26,1,"Gjerøy",2004,2005,0,2,2,1,1,1,2,1,"26 2004","8939151",19.34,35.4,3.56671182013973,2.96217549002515,0
"401","8939157",988,988,"f",27,1,"Hestmannøy",2004,2005,0,1,1,1,1,1,1,1,"27 2004","8939157",18.66,31,3.43398720448515,2.9263821954192,0
"402","8939163",991,991,"f",28,1,"Indre-Kvarøy",2004,2005,0,1,1,1,1,2,0.5,1,"28 2004","8939163",19.7175,34,3.52636052461616,2.98150656629001,0
"403","8939180",994,994,"f",27,1,"Hestmannøy",2004,2007,0,1,1,1,1,3,0.333333333333333,1,"27 2004","8939180",20.555,30.1333333333333,3.40563197873002,3.02310422034984,0
"404","8939181",995,995,"f",27,1,"Hestmannøy",2004,2005,0,1,1,1,1,2,0.5,1,"27 2004","8939181",19.45,30.7,3.42426265459315,2.96784707006446,0
"405","8939195",998,998,"m",27,1,"Hestmannøy",2004,2005,0,1,1,1,1,1,1,1,"27 2004","8939195",19.786,32.92,3.49408037580887,2.98497461690103,0
"406","8939196",999,999,"m",27,1,"Hestmannøy",2004,2011,0,2,1.15855189309687,0.402729909689282,3,8,0.25,5,"27 2004","8939196",19.9885714285714,31.6,3.45315712059287,2.99516068165503,1.6094379124341
"407","8939199",1001,1001,"m",27,1,"Hestmannøy",2004,2009,0,9,2.31561433269564,0.364424421686558,1,5,1.8,3.44444444444444,"27 2004","8939199",19.174,32.2272727272727,3.47281307317381,2.9535551946548,1.23676262714893
"408","8939344",1002,1002,"m",27,1,"Hestmannøy",2004,2005,0,3,3,1,1,1,3,1,"27 2004","8939344",21.35,35.2666666666667,3.56293823075609,3.06105173967463,0
"409","8939359",1006,1006,"m",27,1,"Hestmannøy",2004,2007,0,3,1.61803398874989,0.5,2,3,1,2.33333333333333,"27 2004","8939359",20.115,34.6,3.54385368206368,3.00146580540175,0.847297860387202
"410","8939360",1007,1007,"f",27,1,"Hestmannøy",2004,2005,0,1,1,1,1,1,1,1,"27 2004","8939360",20.4175,35.125,3.55891312765391,3.01639237625029,0
"411","8939391",1009,1009,"m",27,1,"Hestmannøy",2004,2008,0,3,1.35320996419933,0.3456758752824,3,4,0.75,3.66666666666667,"27 2004","8939391",19.1075,33.525,3.51229142916774,2.9500809281349,1.29928298413026
"412","8939392",1010,1010,"f",28,1,"Indre-Kvarøy",2004,2006,0,5,3,0.707106781186548,1,2,2.5,1.6,"28 2004","8939392",18.9075,31.85,3.46103738201817,2.93955866874805,0.470003629245736
"413","8939419",1012,1012,"f",24,2,"Selvær",2004,2007,0,2,1.25992104989487,0.442493334024442,3,3,0.666666666666667,3,"24 2004","8939419",19.55,31.4,3.44680789291421,2.97297528643137,1.09861228866811
"414","8939442",1018,1018,"f",24,2,"Selvær",2004,2004,0,2,2,1,1,1,2,1,"24 2004","8939442",19.42,31.9,3.4626060097908,2.96630346286318,0
"416","8939475",1023,1023,"f",24,2,"Selvær",2004,2009,0,2,1.46557123187677,0.770982798781042,1,5,0.4,2,"24 2004","8939475",20.1033333333333,30.9,3.4307561839037,3.00088563879479,0.693147180559945
"417","8939495",1027,1027,"m",24,2,"Selvær",2004,2007,0,3,1.69562076955986,0.589754512301459,1,3,1,2.33333333333333,"24 2004","8939495",19.96,31.5,3.44998754583159,2.99373027088332,0.847297860387202
"418","8939519",1030,1030,"m",26,1,"Gjerøy",2004,2010,0,6,1.67644829067571,0.270775881366897,3,6,1,3.66666666666667,"26 2004","8939519",20.7633333333333,33.25,3.50405476710186,3.03318861059794,1.29928298413026
"419","8939534",1036,1036,"m",27,1,"Hestmannøy",2004,2007,0,8,4.22416987108859,0.716678954134892,1,3,2.66666666666667,2,"27 2004","8939534",20.2733333333333,34.0833333333333,3.5288085062548,3.00930639358111,0.693147180559945
"420","8939535",1037,1037,"m",27,1,"Hestmannøy",2004,2007,0,3,1.69562076955986,0.589754512301459,1,3,1,2.33333333333333,"27 2004","8939535",20.0216666666667,33.15,3.50104271663187,2.99681502050523,0.847297860387202
"421","8939544",1041,1041,"m",24,2,"Selvær",2004,2008,0,2,1.18920711500272,0.371579315163934,4,4,0.5,4,"24 2004","8939544",20.08,32.6,3.48431228837266,2.99972429482353,1.38629436111989
"422","8939551",1042,1042,"m",22,2,"Myken",2004,2007,0,1,1,1,1,3,0.333333333333333,1,"22 2004","8939551",19.52,32,3.46573590279973,2.97143958098495,0
"424","8939578",1048,1048,"f",27,1,"Hestmannøy",2004,2006,0,1,1,0.707106781186547,2,2,0.5,2,"27 2004","8939578",20.645,32.3,3.47506723022861,3.02747315933805,0.693147180559945
"425","8939582",1050,1050,"f",38,1,"Aldra",2004,2009,0,2,1.22074408460576,0.431050347463247,3,5,0.4,3.5,"38 2004","8939582",19.6833333333333,30.375,3.41361990166071,2.97977225397526,1.25276296849537
"426","8939595",1053,1053,"m",20,1,"Nesøy",2004,2007,0,1,1,1,1,3,0.333333333333333,1,"20 2004","8939595",18.6875,31.95,3.46417218082354,2.92785485115091,0
"427","8939602",1054,1054,"f",27,1,"Hestmannøy",2004,2007,0,3,2.41421356237309,0.923879532511287,1,3,1,1.33333333333333,"27 2004","8939602",19.68,31.9,3.4626060097908,2.97960289162411,0.287682072451778
"428","8939603",1055,1055,"f",27,1,"Hestmannøy",2004,2004,0,2,2,1,1,1,2,1,"27 2004","8939603",19.48,31,3.43398720448515,2.96938829821439,0
"429","8939607",1057,1057,"m",27,1,"Hestmannøy",2004,2007,0,4,3.03574411229409,0.944252949196875,1,4,1,1.75,"27 2004","8939607",20.435,32.8,3.4904285153901,3.01724911701624,0.559615787935423
