year,flok_year,flok,ringnr,firstyear,lastyear,ageclass,survival,totalrecruits,gensex,type,age,age2,year2,ob,mean.pop,rel.pop,agec,agesq
2010,38 2010,38,8M31641,2009,2012,0,1,0,m,1,0,1,17,4122,-0.626020677259115,0.051509728951803,1,0
2010,38 2010,38,8M31637,2009,2010,0,0,1,f,1,0,1,17,4123,-0.626020677259115,0.051509728951803,1,0
2010,38 2010,38,8L89299,2008,2012,1,1,0,f,1,2,3,16,4124,-0.626020677259115,0.051509728951803,3,4
2010,38 2010,38,8M31937,2010,2010,0,0,0,f,1,0,1,18,4125,-0.626020677259115,0.051509728951803,1,0
2010,38 2010,38,8L19961,2007,2010,1,0,1,f,1,2,3,15,4126,-0.626020677259115,0.051509728951803,3,4
2010,38 2010,38,8L64286,2008,2010,1,0,0,f,1,1,2,16,4127,-0.626020677259115,0.051509728951803,2,1
2010,38 2010,38,8L19928,2007,2014,1,1,0,f,1,2,3,15,4128,-0.626020677259115,0.051509728951803,3,4
2010,38 2010,38,8M72859,2010,2010,0,0,0,m,1,0,1,18,4129,-0.626020677259115,0.051509728951803,1,0
2010,38 2010,38,8M31283,2009,2016,0,1,0,f,1,0,1,17,4130,-0.626020677259115,0.051509728951803,1,0
2011,20 2011,20,8L52527,2006,2012,1,1,1,f,1,4,5,14,4131,-0.714617411056216,0.321420708659251,3,16
2011,20 2011,20,8M72965,2010,2011,0,0,1,m,1,0,1,18,4132,-0.714617411056216,0.321420708659251,1,0
2011,20 2011,20,8M72654,2010,2011,0,0,2,m,1,0,1,18,4133,-0.714617411056216,0.321420708659251,1,0
2011,20 2011,20,8M71811,2011,2011,0,0,0,f,1,0,1,19,4134,-0.714617411056216,0.321420708659251,1,0
2011,20 2011,20,8M72887,2010,2011,0,0,0,m,1,0,1,18,4135,-0.714617411056216,0.321420708659251,1,0
2011,20 2011,20,8M72892,2010,2011,0,0,0,m,1,0,1,18,4136,-0.714617411056216,0.321420708659251,1,0
2011,20 2011,20,8M72656,2010,2012,0,1,2,f,1,0,1,18,4137,-0.714617411056216,0.321420708659251,1,0
2011,20 2011,20,8M31535,2009,2011,1,0,0,f,1,1,2,17,4138,-0.714617411056216,0.321420708659251,2,1
2011,20 2011,20,8L19995,2009,2011,1,0,0,f,1,1,2,17,4139,-0.714617411056216,0.321420708659251,2,1
2011,20 2011,20,8309291,2007,2012,1,1,0,f,1,3,4,15,4140,-0.714617411056216,0.321420708659251,3,9
2011,20 2011,20,8L30920,2005,2011,1,0,2,f,1,5,6,13,4141,-0.714617411056216,0.321420708659251,3,25
2011,20 2011,20,8L89891,2009,2012,1,1,0,f,1,1,2,17,4142,-0.714617411056216,0.321420708659251,2,1
2011,20 2011,20,8M72659,2010,2012,0,1,0,m,1,0,1,18,4143,-0.714617411056216,0.321420708659251,1,0
2011,20 2011,20,8M72893,2010,2012,0,1,0,f,1,0,1,18,4144,-0.714617411056216,0.321420708659251,1,0
2011,20 2011,20,8M72891,2010,2011,0,0,0,f,1,0,1,18,4145,-0.714617411056216,0.321420708659251,1,0
2011,20 2011,20,8M72653,2010,2012,0,1,0,f,1,0,1,18,4146,-0.714617411056216,0.321420708659251,1,0
2011,20 2011,20,8L19991,2009,2011,1,0,1,f,1,1,2,17,4147,-0.714617411056216,0.321420708659251,2,1
2011,20 2011,20,8M31844,2010,2011,0,0,1,m,1,0,1,18,4148,-0.714617411056216,0.321420708659251,1,0
2011,22 2011,22,8L89605,2009,2011,1,0,2,m,2,1,2,17,4149,-0.657956709209233,0.083445760901921,2,1
2011,22 2011,22,8M31342,2009,2011,1,0,0,m,2,1,2,17,4150,-0.657956709209233,0.083445760901921,2,1
2011,22 2011,22,8L89601,2009,2012,1,1,2,m,2,1,2,17,4151,-0.657956709209233,0.083445760901921,2,1
2011,22 2011,22,8M31522,2009,2013,1,1,1,f,2,1,2,17,4152,-0.657956709209233,0.083445760901921,2,1
2011,22 2011,22,8M31993,2010,2011,0,0,1,f,2,0,1,18,4153,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M31839,2010,2012,0,1,1,f,2,0,1,18,4154,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8816496,2007,2011,1,0,1,m,2,3,4,15,4155,-0.657956709209233,0.083445760901921,3,9
2011,22 2011,22,8M72745,2010,2011,0,0,2,f,2,0,1,18,4156,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M71521,2011,2012,0,1,1,f,2,0,1,19,4157,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M71512,2011,2011,0,0,0,m,2,0,1,19,4158,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M31520,2009,2011,1,0,2,m,2,1,2,17,4159,-0.657956709209233,0.083445760901921,2,1
2011,22 2011,22,8M31997,2010,2016,0,1,1,m,2,0,1,18,4160,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M71511,2011,2011,0,0,1,m,2,0,1,19,4161,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M72749,2010,2011,0,0,0,f,2,0,1,18,4162,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M31838,2010,2013,0,1,2,m,2,0,1,18,4163,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M31389,2009,2012,1,1,2,f,2,1,2,17,4164,-0.657956709209233,0.083445760901921,2,1
2011,22 2011,22,8N05418,2011,2012,0,1,0,f,2,0,1,19,4165,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M31995,2010,2013,0,1,0,f,2,0,1,18,4166,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M71513,2011,2011,0,0,0,m,2,0,1,19,4167,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8M72752,2010,2012,0,1,0,m,2,0,1,18,4168,-0.657956709209233,0.083445760901921,1,0
2011,22 2011,22,8816428,2007,2011,1,0,0,f,2,3,4,15,4169,-0.657956709209233,0.083445760901921,3,9
2011,23 2011,23,8M72058,2010,2014,0,1,0,m,2,0,1,18,4170,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L57902,2010,2012,0,1,0,m,2,0,1,18,4171,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L64397,2008,2013,1,1,1,m,2,3,4,16,4172,0.06833046901119,1.30628672621773,3,9
2011,23 2011,23,8L89992,2009,2012,1,1,0,m,2,1,2,17,4173,0.06833046901119,1.30628672621773,2,1
2011,23 2011,23,8M72245,2010,2011,0,0,0,f,2,0,1,18,4174,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8N06037,2011,2012,0,1,0,f,2,0,1,19,4175,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72257,2010,2012,0,1,0,f,2,0,1,18,4176,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72289,2010,2014,0,1,0,m,2,0,1,18,4177,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8N06439,2011,2011,0,0,0,f,2,0,1,19,4178,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L30959,2005,2011,1,0,0,f,2,5,6,13,4179,0.06833046901119,1.30628672621773,3,25
2011,23 2011,23,8M72237,2010,2011,0,0,0,f,2,0,1,18,4180,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72292,2010,2011,0,0,0,m,2,0,1,18,4181,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L19693,2007,2011,1,0,1,f,2,3,4,15,4182,0.06833046901119,1.30628672621773,3,9
2011,23 2011,23,8L57921,2010,2011,0,0,0,m,2,0,1,18,4183,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72038,2010,2011,0,0,1,m,2,0,1,18,4184,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72294,2010,2011,0,0,0,f,2,0,1,18,4185,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M31164,2009,2012,1,1,1,m,2,1,2,17,4186,0.06833046901119,1.30628672621773,2,1
2011,23 2011,23,8M72179,2010,2011,0,0,1,m,2,0,1,18,4187,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L64813,2008,2011,1,0,3,m,2,3,4,16,4188,0.06833046901119,1.30628672621773,3,9
2011,23 2011,23,8L57918,2010,2012,0,1,0,m,2,0,1,18,4189,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72144,2010,2011,0,0,2,m,2,0,1,18,4190,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72258,2010,2011,0,0,0,f,2,0,1,18,4191,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L64373,2008,2014,1,1,3,m,2,2,3,16,4192,0.06833046901119,1.30628672621773,3,4
2011,23 2011,23,8L19633,2007,2011,1,0,2,f,2,3,4,15,4193,0.06833046901119,1.30628672621773,3,9
2011,23 2011,23,8L64148,2008,2011,1,0,0,m,2,2,3,16,4194,0.06833046901119,1.30628672621773,3,4
2011,23 2011,23,8M72269,2010,2012,0,1,1,f,2,0,1,18,4195,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M71084,2010,2011,0,0,0,f,2,0,1,18,4196,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72114,2010,2012,0,1,0,m,2,0,1,18,4197,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72180,2010,2011,0,0,0,f,2,0,1,18,4198,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M71083,2010,2011,0,0,0,m,2,0,1,18,4199,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72031,2010,2011,0,0,0,m,2,0,1,18,4200,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72249,2010,2011,0,0,0,f,2,0,1,18,4201,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72273,2010,2011,0,0,0,f,2,0,1,18,4202,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72136,2010,2011,1,0,0,f,2,1,2,18,4203,0.06833046901119,1.30628672621773,2,1
2011,23 2011,23,8L57942,2010,2013,0,1,0,f,2,0,1,18,4204,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72284,2010,2011,0,0,0,f,2,0,1,18,4205,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72015,2010,2011,0,0,1,f,2,0,1,18,4206,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M31384,2009,2015,1,1,0,m,2,1,2,17,4207,0.06833046901119,1.30628672621773,2,1
2011,23 2011,23,8L57906,2010,2012,1,1,0,f,2,1,2,18,4208,0.06833046901119,1.30628672621773,2,1
2011,23 2011,23,8N06293,2011,2011,0,0,0,f,2,0,1,19,4209,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L64833,2008,2011,1,0,0,f,2,2,3,16,4210,0.06833046901119,1.30628672621773,3,4
2011,23 2011,23,8M72052,2010,2011,0,0,0,f,2,0,1,18,4211,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72277,2010,2011,0,0,0,m,2,0,1,18,4212,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72030,2010,2011,0,0,0,f,2,0,1,18,4213,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L89100,2009,2011,1,0,0,m,2,1,2,17,4214,0.06833046901119,1.30628672621773,2,1
2011,23 2011,23,8L89989,2009,2011,1,0,0,m,2,1,2,17,4215,0.06833046901119,1.30628672621773,2,1
2011,23 2011,23,8M72274,2010,2011,0,0,1,f,2,0,1,18,4216,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72248,2010,2011,0,0,0,m,2,0,1,18,4217,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72135,2010,2011,0,0,0,f,2,0,1,18,4218,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L57928,2010,2011,0,0,0,f,2,0,1,18,4219,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72022,2010,2012,0,1,1,m,2,0,1,18,4220,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72757,2010,2012,0,1,0,f,2,0,1,18,4221,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M31084,2009,2011,1,0,0,f,2,1,2,17,4222,0.06833046901119,1.30628672621773,2,1
2011,23 2011,23,8L64157,2008,2013,1,1,0,m,2,2,3,16,4223,0.06833046901119,1.30628672621773,3,4
2011,23 2011,23,8M72272,2010,2011,0,0,0,f,2,0,1,18,4224,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8N06285,2011,2011,0,0,0,f,2,0,1,19,4225,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72278,2010,2011,0,0,0,f,2,0,1,18,4226,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L57941,2010,2011,0,0,0,f,2,0,1,18,4227,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72295,2010,2012,0,1,1,m,2,0,1,18,4228,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72191,2010,2011,0,0,0,f,2,0,1,18,4229,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72176,2010,2011,0,0,1,f,2,0,1,18,4230,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72285,2010,2011,0,0,0,m,2,0,1,18,4231,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8N06011,2011,2011,0,0,2,f,2,0,1,19,4232,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72235,2010,2011,0,0,1,m,2,0,1,18,4233,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72168,2010,2015,0,1,1,m,2,0,1,18,4234,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L64327,2008,2015,1,1,1,m,2,2,3,16,4235,0.06833046901119,1.30628672621773,3,4
2011,23 2011,23,8M72293,2010,2011,0,0,0,m,2,0,1,18,4236,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L64820,2008,2011,1,0,0,f,2,2,3,16,4237,0.06833046901119,1.30628672621773,3,4
2011,23 2011,23,8M72045,2010,2012,0,1,0,f,2,0,1,18,4238,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L57943,2010,2011,0,0,1,f,2,0,1,18,4239,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72287,2010,2012,0,1,0,m,2,0,1,18,4240,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72143,2010,2012,0,1,0,f,2,0,1,18,4241,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8M72324,2010,2011,0,0,0,f,2,0,1,18,4242,0.06833046901119,1.30628672621773,1,0
2011,23 2011,23,8L57933,2010,2012,0,1,0,m,2,0,1,18,4243,0.06833046901119,1.30628672621773,1,0
2011,24 2011,24,8M71673,2011,2011,0,0,0,m,2,0,1,19,4244,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8N06028,2011,2011,0,0,0,f,2,0,1,19,4245,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8N06029,2011,2011,0,0,1,m,2,0,1,19,4246,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L30829,2006,2011,1,0,1,f,2,4,5,14,4247,0.030213269586856,0.800461187911019,3,16
2011,24 2011,24,8M71700,2011,2011,0,0,0,f,2,0,1,19,4248,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M71674,2011,2014,0,1,0,m,2,0,1,19,4249,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72178,2010,2014,0,1,0,f,2,0,1,18,4250,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M31732,2009,2012,1,1,1,m,2,1,2,17,4251,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8L52620,2006,2011,1,0,0,m,2,4,5,14,4252,0.030213269586856,0.800461187911019,3,16
2011,24 2011,24,8M31737,2009,2015,1,1,2,m,2,1,2,17,4253,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8M72124,2010,2014,0,1,0,m,2,0,1,18,4254,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M71765,2011,2011,0,0,0,f,2,0,1,19,4255,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72032,2010,2012,0,1,0,f,2,0,1,18,4256,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L64866,2008,2012,1,1,1,f,2,2,3,16,4257,0.030213269586856,0.800461187911019,3,4
2011,24 2011,24,8L64256,2008,2011,1,0,0,m,2,2,3,16,4258,0.030213269586856,0.800461187911019,3,4
2011,24 2011,24,8L89929,2009,2013,1,1,0,m,2,1,2,17,4259,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8L52241,2006,2011,1,0,0,m,2,4,5,14,4260,0.030213269586856,0.800461187911019,3,16
2011,24 2011,24,8M72243,2010,2012,0,1,0,f,2,0,1,18,4261,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L19572,2007,2011,1,0,0,m,2,3,4,15,4262,0.030213269586856,0.800461187911019,3,9
2011,24 2011,24,8M72007,2010,2014,0,1,0,f,2,0,1,18,4263,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L57923,2010,2012,0,1,1,f,2,0,1,18,4264,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72021,2010,2011,0,0,0,m,2,0,1,18,4265,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L57922,2010,2011,0,0,0,m,2,0,1,18,4266,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72186,2010,2012,0,1,1,f,2,0,1,18,4267,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M31035,2009,2011,1,0,0,m,2,1,2,17,4268,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8M72128,2010,2011,0,0,0,f,2,0,1,18,4269,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L19595,2007,2012,1,1,1,m,2,3,4,15,4270,0.030213269586856,0.800461187911019,3,9
2011,24 2011,24,8L64372,2008,2011,1,0,0,f,2,2,3,16,4271,0.030213269586856,0.800461187911019,3,4
2011,24 2011,24,8M72190,2010,2011,0,0,0,m,2,0,1,18,4272,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8N06020,2011,2011,0,0,2,m,2,0,1,19,4273,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72004,2010,2012,0,1,0,m,2,0,1,18,4274,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72271,2010,2011,0,0,0,f,2,0,1,18,4275,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L19688,2007,2011,1,0,1,m,2,3,4,15,4276,0.030213269586856,0.800461187911019,3,9
2011,24 2011,24,8M31733,2009,2012,1,1,1,m,2,1,2,17,4277,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8M72291,2010,2014,0,1,0,m,2,0,1,18,4278,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8981929,2005,2012,1,1,3,m,2,5,6,13,4279,0.030213269586856,0.800461187911019,3,25
2011,24 2011,24,8L30958,2005,2011,1,0,0,m,2,5,6,13,4280,0.030213269586856,0.800461187911019,3,25
2011,24 2011,24,8M72185,2010,2012,0,1,0,m,2,0,1,18,4281,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72227,2010,2012,0,1,0,m,2,0,1,18,4282,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72024,2010,2011,0,0,1,m,2,0,1,18,4283,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72023,2010,2014,0,1,0,m,2,0,1,18,4284,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72036,2010,2015,0,1,2,f,2,0,1,18,4285,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72078,2010,2014,0,1,0,m,2,0,1,18,4286,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72329,2010,2012,0,1,0,m,2,0,1,18,4287,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L57701,2007,2014,1,1,1,f,2,3,4,15,4288,0.030213269586856,0.800461187911019,3,9
2011,24 2011,24,8M72232,2010,2011,0,0,0,f,2,0,1,18,4289,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72259,2010,2013,0,1,0,m,2,0,1,18,4290,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L64260,2008,2011,1,0,0,m,2,2,3,16,4291,0.030213269586856,0.800461187911019,3,4
2011,24 2011,24,8M71672,2011,2012,0,1,0,m,2,0,1,19,4292,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72224,2010,2011,0,0,1,f,2,0,1,18,4293,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L89906,2009,2013,1,1,0,m,2,1,2,17,4294,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8M72062,2010,2011,0,0,0,m,2,0,1,18,4295,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L89998,2009,2011,1,0,0,f,2,2,3,17,4296,0.030213269586856,0.800461187911019,3,4
2011,24 2011,24,8M72326,2010,2012,1,1,1,f,2,1,2,18,4297,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8M31731,2009,2011,1,0,0,m,2,1,2,17,4298,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8M72327,2010,2011,0,0,3,f,2,0,1,18,4299,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M31739,2009,2014,1,1,0,m,2,1,2,17,4300,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8M72325,2010,2012,0,1,1,f,2,0,1,18,4301,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8N06292,2011,2011,0,0,0,f,2,0,1,19,4302,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8L57815,2007,2014,1,1,0,m,2,3,4,15,4303,0.030213269586856,0.800461187911019,3,9
2011,24 2011,24,8M72328,2010,2011,0,0,0,m,2,0,1,18,4304,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72037,2010,2014,0,1,0,f,2,0,1,18,4305,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72323,2010,2011,1,0,0,m,2,1,2,18,4306,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8L88307,2010,2012,1,1,0,f,2,1,2,18,4307,0.030213269586856,0.800461187911019,2,1
2011,24 2011,24,8L52619,2006,2012,1,1,0,m,2,4,5,14,4308,0.030213269586856,0.800461187911019,3,16
2011,24 2011,24,8L89995,2009,2012,1,1,3,f,2,2,3,17,4309,0.030213269586856,0.800461187911019,3,4
2011,24 2011,24,8M72125,2010,2011,0,0,0,f,2,0,1,18,4310,0.030213269586856,0.800461187911019,1,0
2011,24 2011,24,8M72081,2010,2011,0,0,1,f,2,0,1,18,4311,0.030213269586856,0.800461187911019,1,0
2011,26 2011,26,8L19728,2007,2011,1,0,1,f,1,3,4,15,4312,0.77195336649282,1.30525653163869,3,9
2011,26 2011,26,8M72649,2010,2013,0,1,0,f,1,0,1,18,4313,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8816467,2007,2013,1,1,0,m,1,3,4,15,4314,0.77195336649282,1.30525653163869,3,9
2011,26 2011,26,8M71286,2010,2012,0,1,0,f,1,0,1,18,4315,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M72864,2010,2013,0,1,0,m,1,0,1,18,4316,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8L89615,2009,2012,1,1,0,f,1,1,2,17,4317,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8M31498,2009,2012,1,1,0,m,1,1,2,17,4318,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8M31385,2009,2013,1,1,0,f,1,1,2,17,4319,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8L49963,2007,2013,1,1,1,m,1,3,4,15,4320,0.77195336649282,1.30525653163869,3,9
2011,26 2011,26,8M72739,2010,2012,0,1,1,f,1,0,1,18,4321,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8L30446,2005,2013,1,1,0,m,1,5,6,13,4322,0.77195336649282,1.30525653163869,3,25
2011,26 2011,26,8M72809,2010,2011,0,0,0,m,1,0,1,18,4323,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M31509,2009,2011,1,0,1,f,1,1,2,17,4324,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8M31936,2010,2011,1,0,3,f,1,1,2,18,4325,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8M72811,2010,2012,0,1,0,f,1,0,1,18,4326,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M72951,2010,2013,0,1,3,m,1,0,1,18,4327,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M31436,2009,2011,1,0,0,f,1,1,2,17,4328,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8M31634,2009,2012,1,1,0,m,1,1,2,17,4329,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8L89395,2008,2013,1,1,3,m,1,2,3,16,4330,0.77195336649282,1.30525653163869,3,4
2011,26 2011,26,8M72621,2010,2011,0,0,0,m,1,0,1,18,4331,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M71077,2010,2012,0,1,1,m,1,0,1,18,4332,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M72961,2010,2016,0,1,0,m,1,0,1,18,4333,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M31495,2009,2011,1,0,0,f,1,1,2,17,4334,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8309190,2007,2011,1,0,0,m,1,3,4,15,4335,0.77195336649282,1.30525653163869,3,9
2011,26 2011,26,8816947,2007,2011,1,0,0,f,1,3,4,15,4336,0.77195336649282,1.30525653163869,3,9
2011,26 2011,26,8L89880,2009,2011,1,0,0,m,1,1,2,17,4337,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8M71502,2011,2014,0,1,1,f,1,0,1,19,4338,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M71239,2010,2011,0,0,0,f,1,0,1,18,4339,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M72960,2010,2015,0,1,1,f,1,0,1,18,4340,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M31704,2009,2013,1,1,0,m,1,1,2,17,4341,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8M72863,2010,2013,0,1,1,f,1,0,1,18,4342,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M71074,2010,2013,0,1,2,m,1,0,1,18,4343,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M72646,2010,2013,0,1,1,m,1,0,1,18,4344,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M72957,2010,2013,0,1,1,m,1,0,1,18,4345,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M72855,2010,2012,0,1,0,f,1,0,1,18,4346,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M72741,2010,2012,0,1,0,m,1,0,1,18,4347,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M71530,2011,2013,0,1,0,m,1,0,1,19,4348,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M71503,2011,2011,0,0,0,f,1,0,1,19,4349,0.77195336649282,1.30525653163869,1,0
2011,26 2011,26,8M31432,2009,2011,1,0,0,f,1,1,2,17,4350,0.77195336649282,1.30525653163869,2,1
2011,26 2011,26,8L89731,2008,2011,1,0,0,f,1,2,3,16,4351,0.77195336649282,1.30525653163869,3,4
2011,26 2011,26,8M72673,2010,2011,0,0,1,m,1,0,1,18,4352,0.77195336649282,1.30525653163869,1,0
